Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
247,29.2601,-10.0844,-19.124,40.3674,289.588,981.417,
248,28.1566,-9.56218,-19.0349,39.2931,291.186,977.317,
249,26.6695,-9.23155,-18.987,38.5696,293.25,974.118,
250,25.6251,-8.64959,-18.7533,37.6076,295.286,970.914,
251,24.3185,-8.18639,-18.6475,36.7306,296.951,967.781,
252,22.8748,-7.53702,-18.4423,36.1671,298.568,965.346,
253,21.6715,-7.08765,-18.2838,36.0404,300.151,962.249,
254,20.0017,-6.1895,-18.2166,36.0979,301.558,959.732,
255,18.4947,-5.67721,-17.6715,35.624,303.367,958.15,
256,17.1265,-4.96609,-17.5789,35.4778,304.987,956.144,
257,15.6343,-4.2939,-17.4451,35.5556,306.643,954.55,
258,14.2973,-3.84293,-17.442,34.6349,307.958,953.473,
259,12.9441,-3.41384,-17.3415,34.1726,308.945,952.313,
260,11.8868,-3.17763,-17.1777,34.072,310.217,951.617,
261,11.2914,-2.93055,-16.8479,33.8308,310.924,951.439,
262,10.9078,-3.01464,-16.4878,33.3396,311.535,951.404,
263,10.3305,-2.44914,-16.4234,32.9825,311.821,952.986,
264,9.97711,-2.46065,-16.4624,32.9332,312.556,954.248,
265,9.88145,-2.85375,-16.4537,32.586,312.548,956.78,
266,9.93474,-3.30723,-16.2612,32.7295,311.959,959.577,
267,10.2248,-3.66687,-16.3642,32.7267,311.647,962.394,
268,10.6701,-4.25843,-16.2646,32.784,311.696,965.802,
269,11.2077,-4.36577,-16.5888,32.5747,311.091,969.715,
270,11.5137,-4.40113,-16.5068,32.4473,310.864,974.013,
271,12.171,-4.94886,-16.5672,32.2029,309.813,978.15,
272,12.9029,-5.47406,-16.4612,32.4551,308.615,982.759,
273,13.7583,-5.76282,-16.6451,32.701,307.804,987.697,
274,14.8202,-5.74658,-16.2503,33.2016,307.007,992.572,
275,15.8341,-5.78817,-16.1517,33.3066,305.729,997.295,
276,16.485,-6.05443,-16.307,33.1262,304.389,1002.49,
277,17.2186,-6.30397,-16.6311,33.0759,303.403,1006.96,
278,18.4317,-6.8497,-16.525,33.1298,302.186,1011.61,
279,19.1834,-7.15092,-16.7646,33.2717,300.625,1016.82,
