Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
229,20.9782,-4.47091,-12.911,55.9151,475.001,974.416,
230,19.8121,-4.22804,-12.8032,55.609,475.699,973.223,
231,19.0044,-3.58386,-12.9396,55.6029,476.547,972.304,
232,18.2164,-3.29848,-12.9499,55.4878,476.748,971.581,
233,17.9422,-3.66856,-13.0263,55.5264,476.785,971.523,
234,17.7297,-3.99217,-12.9546,55.9806,476.522,971.95,
235,17.8307,-4.87444,-12.3745,56.0329,475.92,972.986,
236,18.1428,-4.98943,-12.2427,56.1248,475.657,974.157,
237,18.7011,-5.30904,-12.2021,56.0536,474.714,975.941,
238,19.167,-5.23137,-12.3601,56.134,473.946,977.932,
239,19.526,-5.24894,-12.4636,55.9906,472.564,980.844,
240,20.3155,-5.95933,-12.3776,55.5118,471.316,984.228,
241,21.1264,-6.2846,-12.3926,55.0868,469.954,987.682,
242,21.742,-6.21228,-12.5522,55.1228,468.486,990.554,
243,22.925,-6.54801,-12.2129,55.3722,466.839,993.518,
244,24.3233,-6.83031,-12.1833,55.1307,465.341,996.906,
245,25.2855,-7.16586,-12.3143,54.6984,463.512,1000.3,
246,26.647,-7.50691,-12.97,54.8903,461.613,1003.08,
247,27.8384,-7.95492,-12.8514,55.074,459.682,1006.13,
248,29.0459,-8.30526,-12.6557,55.1338,458.188,1009.33,
249,30.2873,-8.61219,-12.3715,55.012,455.997,1012.8,
250,31.6107,-8.85104,-12.2281,54.7478,454.12,1015.81,
251,32.647,-9.19693,-12.3619,55.0675,452.209,1018.24,
252,33.8194,-9.79198,-12.2914,54.6085,450.371,1020.63,
253,34.9411,-10.0201,-12.5947,55.0413,448.38,1023.4,
254,36.0566,-10.4033,-12.9485,54.6199,446.705,1026.21,
255,37.0746,-10.9149,-12.9409,54.8097,444.9,1028.81,
256,37.8532,-11.1855,-13.055,54.8338,442.434,1030.85,
257,39.0421,-11.8608,-12.9268,54.7356,440.903,1032.62,
258,39.9431,-12.047,-13.2193,54.5759,439.061,1034.99,
259,40.8091,-12.48,-13.2297,54.5714,437.843,1036.68,
260,41.7857,-12.7927,-13.6291,54.5143,436.088,1038.61,
261,42.5354,-13.3309,-13.6561,54.1476,434.72,1041,
262,42.7442,-13.2538,-14.0425,53.7409,432.724,1043.12,
263,43.5833,-13.9448,-14.0619,53.3808,430.985,1045.53,
264,43.8255,-13.831,-14.442,53.1294,429.664,1047.62,
265,44.5884,-14.6124,-14.2928,52.8614,428.225,1048.52,
266,45.4502,-15.1729,-14.3639,52.8887,427.165,1049.99,
267,45.8841,-15.4699,-14.2709,53.0489,426.532,1050.94,
268,46.0975,-15.3262,-14.6578,52.5089,425.44,1051.69,
269,46.7059,-15.7724,-14.9217,52.62,424.947,1053.49,
270,46.9289,-15.8258,-15.1215,52.357,424.163,1054.29,
271,47.1239,-16.247,-15.0069,52.0393,423.212,1054.52,
272,47.433,-16.7173,-14.5174,52.2309,423.024,1056.07,
273,47.622,-16.5223,-14.953,52.0747,422.953,1057.06,
274,47.7084,-16.6238,-15.1704,51.9301,423.208,1058.03,
275,47.5827,-16.4209,-15.3581,52.0641,423.224,1058.77,
276,47.5308,-16.3963,-15.3991,52.1978,423.164,1059.34,
277,47.2758,-16.5123,-15.2932,52.8828,422.441,1059.8,
278,47.2893,-16.8557,-14.6247,52.8463,422.356,1060.74,
279,47.3306,-16.7063,-14.7487,53.2777,421.996,1061.68,
280,47.4471,-16.6589,-15.0015,52.6455,422.204,1062.72,
281,47.1656,-16.4722,-15.0296,52.7654,422.308,1063.85,
282,46.9281,-16.3479,-14.9989,52.6526,422.171,1064.26,
283,46.4911,-15.9393,-15.1876,52.6363,422.221,1064.57,
284,46.2381,-15.7142,-15.2973,53.0871,422.518,1065.04,
285,46.1493,-15.7793,-15.1822,52.8385,422.828,1065.58,
286,45.993,-15.8521,-14.9744,52.7854,422.9,1065.51,
287,45.8251,-15.859,-14.7582,52.8052,423.068,1065.88,
288,45.3685,-15.4408,-15.1343,53.2906,423.701,1066.19,
289,44.818,-15.2346,-15.0815,53.0365,424.474,1066.41,
290,44.4248,-15.0157,-15.2334,53.1633,424.7,1066.65,
291,44.1698,-14.7264,-15.3789,52.5834,425.218,1066.78,
292,43.7268,-14.5899,-15.5761,52.4477,425.874,1066.7,
293,43.4385,-14.3877,-15.6124,52.5668,426.433,1066.63,
294,43.1615,-14.4731,-15.6762,52.3603,426.788,1066.56,
295,42.8206,-14.4343,-15.8303,52.6274,427.116,1066.31,
296,42.3664,-14.3972,-15.7917,52.4332,428.048,1066.36,
297,41.9309,-14.2561,-15.8771,52.4443,428.494,1066,
298,41.4523,-14.1029,-15.9626,52.4844,429.298,1065.87,
299,40.977,-14.0047,-15.8633,52.5766,429.536,1065.21,
300,40.7069,-13.8741,-16.0148,52.801,430.314,1064.57,
301,40.4512,-13.7854,-15.8978,52.9691,431.473,1063.88,
302,40.341,-13.5518,-16.0753,53.0208,432.586,1063.02,
303,40.0414,-13.4077,-16.0124,52.7879,433.479,1062.1,
304,39.4108,-13.0424,-16.3599,53.1466,433.89,1061.5,
305,38.8973,-12.8018,-16.9142,52.0302,434.758,1061.16,
306,38.7167,-13.1858,-16.9003,52.4112,435.843,1059.99,
307,38.4708,-13.2718,-17.0615,52.6817,436.604,1058.84,
308,37.9395,-13.1798,-17.0076,52.82,437.987,1057.71,
309,37.6651,-13.1713,-17.0982,52.6398,438.686,1056.45,
310,37.0229,-12.7444,-17.3266,52.5899,439.541,1055.44,
311,36.7671,-12.7672,-17.5844,52.794,440.576,1054.1,
312,36.4791,-12.9541,-17.4773,52.8244,441.841,1052.84,
313,36.2798,-12.8511,-17.8507,52.99,443.085,1051.4,
314,35.8854,-12.6219,-18.4132,52.0059,445.467,1049.54,
315,35.8953,-12.9639,-18.8706,51.6666,446.921,1047.5,
316,35.5202,-13.1423,-18.9578,51.5503,447.553,1045.81,
317,35.171,-13.2648,-18.9553,51.5143,448.574,1044.17,
318,34.8398,-13.0001,-19.5973,51.4176,449.47,1042.03,
319,34.4696,-13.0539,-19.9386,51.102,451.503,1040.1,
320,33.9243,-12.8254,-20.5606,51.3402,453.476,1038.3,
321,33.6034,-13.1936,-20.7143,50.8287,454.812,1036.2,
322,32.9832,-13.0554,-20.9806,50.362,457.114,1034.26,
323,32.8335,-13.3295,-21.3503,50.4135,458.764,1031.89,
