Stick-right
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
435,13.4209,1.49769,6.25178,255.885,277.031,950.879,
436,13.8169,1.70601,6.2066,256.127,276.645,953.298,
437,14.2185,2.10146,5.92143,256.19,276.251,955.769,
438,14.8158,2.33508,5.5861,256.479,275.947,958.628,
439,15.4611,2.42639,5.32808,256.596,275.443,961.393,
440,16.0813,2.39445,5.23212,256.892,274.842,964.622,
441,16.7521,2.4148,5.11883,256.951,274.2,967.484,
442,17.8046,2.58873,4.97567,257.41,273.36,970.685,
443,18.5915,2.60237,4.86608,257.533,272.526,973.891,
444,19.5493,2.63322,4.83748,258.022,271.799,976.381,
445,20.2687,2.59313,4.81611,258.458,270.932,979.637,
446,21.0185,2.6438,4.70594,258.383,270.104,982.834,
447,22.3305,2.66628,4.93648,258.389,268.754,985.573,
448,23.3733,2.86844,4.79617,258.202,267.915,988.684,
449,24.2741,3.13769,4.36039,258.504,267.342,991.121,
450,25.5386,2.92673,4.73366,258.467,266.345,993.411,
451,26.1879,3.12147,4.37484,258.732,265.008,994.872,
452,27.1008,3.1945,4.20824,258.951,263.786,997.182,
453,28.2035,3.46412,3.7815,258.24,263.024,999.497,
454,29.1733,3.32116,3.71636,258.543,261.928,1001.37,
455,30.4723,3.15217,3.36835,258.802,261.098,1003.38,
456,31.6654,3.16343,3.1797,258.922,259.75,1004.69,
457,32.7657,3.12871,3.01754,259.538,258.787,1005.4,
458,33.9462,3.07811,2.89266,259.366,257.414,1006.67,
459,34.8998,2.92451,2.92696,258.748,256.16,1007.08,
460,35.9867,3.13992,2.38431,258.494,254.89,1008.06,
461,36.7489,3.03473,2.50269,257.943,254.033,1008.42,
462,37.5949,2.91517,2.43898,257.813,253.345,1008.63,
463,38.5252,2.98282,2.06923,257.049,251.727,1008.89,
464,39.1991,2.83476,1.95189,256.142,250.168,1008.81,
465,40.1403,3.00462,1.24589,255.2,249.241,1007.93,
466,40.9094,2.70123,1.17249,254.604,248.834,1007.07,
467,41.7647,2.80456,0.936329,254.1,247.995,1005.9,
468,42.2311,2.7634,0.879467,253.881,247.165,1005.29,
469,42.5648,2.46485,0.766343,253.859,246.712,1004.61,
470,42.8528,2.111,0.854046,253.537,246.628,1003.8,
471,43.1446,2.49046,0.196559,252.77,246.552,1002.49,
472,43.4391,2.4453,0.0911181,252.881,246.571,1000.59,
473,43.5037,2.34219,0.0884484,252.992,246.933,999.248,
474,43.2784,1.70092,0.605039,252.977,246.912,998.237,
475,43.2902,1.73688,0.487498,252.942,247.347,996.764,
476,43.1482,1.76607,-0.0104663,252.883,247.61,994.987,
477,42.7511,1.43941,0.0315463,252.23,248.028,992.753,
478,42.6986,1.2412,-0.0733609,251.668,249.447,990.498,
479,42.3025,0.691458,0.693902,251.768,250.066,987.795,
480,42.0431,0.429637,1.09899,251.622,250.953,985.21,
481,41.504,0.380494,1.1842,251.525,252.263,982.219,
482,40.8916,0.244847,1.60569,251.477,253.443,979.193,
483,40.3659,0.423159,1.58537,250.55,254.878,975.855,
484,39.6809,0.477348,1.6967,250.511,256.438,972.588,
485,38.78,0.532361,1.79628,250.683,257.59,969.366,
486,38.1975,0.596961,1.9003,250.692,259.52,965.719,
487,37.2886,0.520456,1.97928,250.473,260.712,961.618,
488,36.2911,0.585334,2.05304,250.263,262.512,957.762,
489,35.4603,0.540789,2.32457,249.858,264.161,953.515,
490,34.366,0.291858,2.90636,250.037,266.315,949.63,
491,33.0229,0.367503,3.17976,249.188,267.949,945.616,
