Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
727,49.9866,-22.4885,-17.7694,58.59,310.377,1133.95,
728,49.5259,-21.8998,-18.2753,57.7767,311.831,1132.29,
729,49.1805,-21.661,-18.749,57.0737,312.819,1131.62,
730,48.6911,-21.5164,-18.9056,56.8607,313.073,1130.53,
731,48.5299,-21.6171,-18.8452,56.3567,314.71,1129.8,
732,48.2661,-21.4632,-18.8526,56.6132,315.492,1128.79,
733,48.0495,-21.5755,-18.4254,57.5871,316.093,1127.53,
734,47.8843,-21.3914,-18.3588,57.6081,316.769,1125.87,
735,47.9907,-21.4876,-18.2737,57.1643,317.277,1124.42,
736,47.7975,-21.2496,-18.1798,56.9363,318.352,1123.24,
737,47.6504,-21.1113,-18.1914,57.0494,319.015,1121.94,
738,47.1113,-20.6396,-18.1192,57.0095,319.701,1120.78,
739,47.0292,-20.4594,-18.2157,55.9635,320.597,1119.5,
740,47.0786,-20.3777,-18.3845,55.2536,321.441,1118.61,
741,46.8017,-20.2622,-18.2941,54.6638,321.658,1117.44,
742,46.7292,-20.151,-18.5331,53.8562,322.066,1115.06,
743,46.528,-20.0769,-18.5892,53.9254,323.238,1113.63,
744,46.7209,-20.3554,-18.2655,54.4483,324.694,1111.97,
745,46.5352,-20.2634,-17.8081,54.6818,325.763,1110.91,
746,46.4957,-19.9778,-18.0505,54.1233,326.725,1108.77,
747,46.3695,-19.9837,-17.8763,53.9936,327.844,1107.5,
748,46.0716,-19.7401,-17.8847,53.5524,328.605,1105.69,
749,45.7004,-19.311,-18.1371,53.1928,329.84,1103.96,
750,45.4822,-19.0687,-18.2823,52.5168,330.34,1102.98,
751,45.2123,-19.024,-18.0238,52.2705,331.212,1101.3,
752,44.9436,-18.7534,-18.2489,50.9781,332.298,1099.87,
753,44.5469,-18.514,-18.3876,50.4043,333.424,1097.94,
754,44.4043,-18.6235,-17.9299,51.1445,334.788,1096.2,
755,44.2027,-18.4515,-17.9492,50.0552,335.826,1094.26,
756,43.9703,-18.276,-17.6894,50.3315,336.59,1092.25,
757,43.6237,-17.9179,-17.595,50.8965,338.201,1091.13,
758,43.1696,-17.4998,-17.7102,50.5491,338.61,1089.33,
759,42.7228,-17.2002,-17.5391,49.7164,339.336,1088.39,
760,42.0352,-16.5354,-17.9504,48.9176,340.383,1087.18,
761,41.3889,-16.0806,-18.3723,48.1646,341.199,1086.04,
762,40.8423,-15.9724,-18.4261,47.3541,342.043,1085.4,
763,40.027,-15.5741,-18.6268,46.4541,342.817,1083.81,
764,39.5711,-15.4487,-18.8686,46.1435,343.877,1082.01,
765,39.3168,-15.6576,-18.6013,46.1483,345.358,1079.15,
766,39.2538,-15.9486,-17.8872,47.8707,347.28,1076.11,
767,39.3935,-16.0632,-17.1809,49.3754,349.121,1073.38,
768,39.5559,-15.8765,-16.7922,50.0852,350.661,1071.08,
769,39.093,-15.0859,-16.78,50.1504,352.035,1069.48,
770,38.2699,-14.0194,-17.3434,48.7357,353.166,1067.53,
771,37.6665,-13.6409,-17.4436,47.4827,354.353,1065.63,
772,37.1056,-13.0608,-18.4191,46.3948,355.668,1064.08,
773,36.3907,-12.9535,-18.8046,45.1741,356.704,1061.84,
774,35.9281,-13.0725,-19.1654,45.7388,358.999,1059.8,
775,35.1557,-13.1483,-18.9879,45.6419,360.542,1057.65,
776,34.6508,-13.1089,-19.0564,45.5318,361.53,1055.64,
777,33.7339,-12.7648,-18.9122,45.8588,362.453,1053.9,
778,32.9686,-12.445,-18.6772,46.2371,363.226,1052.71,
779,32.86,-12.4458,-18.7821,45.8062,364.526,1049.54,
780,32.3029,-12.1377,-18.7549,46.0374,365.903,1047.63,
781,31.806,-11.959,-18.6117,45.6937,367.238,1046.12,
782,30.853,-11.297,-18.6889,45.4176,368.248,1044.06,
783,30.0792,-10.8157,-18.9423,45.2396,369.813,1041.59,
784,29.6186,-10.7248,-19.1089,44.6539,370.901,1040.25,
785,29.0524,-10.5743,-19.19,43.4811,372.015,1038.46,
786,28.6018,-10.4529,-19.3079,42.5505,373.422,1035.87,
787,28.09,-10.3472,-19.2847,42.5356,374.628,1033.77,
788,27.9184,-10.4669,-19.2446,42.3396,375.867,1030.6,
789,27.3485,-10.2151,-19.0091,42.2432,376.912,1028.3,
790,26.8958,-10.1009,-18.6327,42.3323,378.129,1025.96,
791,26.4991,-9.68037,-18.7087,42.0682,379.919,1024.02,
792,26.1131,-9.44341,-18.682,41.3686,381.105,1022.17,
793,25.5501,-8.92842,-18.8241,40.507,382.094,1019.39,
794,25.048,-8.64451,-18.986,40.1376,383.271,1017.24,
795,24.5124,-8.43162,-19.131,39.5473,384.638,1015.34,
796,23.7761,-8.42562,-18.5363,39.8057,385.708,1013.23,
797,23.1814,-7.94611,-18.5011,38.9781,387.114,1011.25,
798,22.7391,-7.63941,-18.6247,37.9545,388.647,1009.26,
799,21.7031,-6.98262,-18.5613,37.716,389.826,1008.28,
800,21.2162,-6.83355,-18.7297,37.6096,390.757,1007.41,
801,20.5347,-6.70497,-18.5283,37.1397,391.6,1006.89,
802,19.6851,-6.26735,-18.3175,35.7992,392.72,1006.33,
