Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
2794,29.0691,-8.31283,-3.9639,40.9146,355.351,983.389,
2795,27.0239,-8.16929,-3.91617,40.8935,357.245,980.788,
2796,25.3739,-7.85359,-4.17868,40.8396,358.703,977.505,
2797,23.6216,-9.87104,-4.01352,40.9894,360.29,975.115,
2798,22.1782,-8.66858,-3.75891,40.8707,361.547,972.653,
2799,20.6314,-10.0692,-3.89957,41.2139,362.675,970.572,
2800,19.5725,-8.35446,-3.84766,41.1037,363.604,968.73,
2801,18.7478,-9.0172,-3.54184,40.3241,364.043,967.073,
2802,18.3991,-8.63384,-3.24511,39.8655,364.263,966.042,
2803,18.255,-8.28374,-2.8543,39.5248,364.186,965.53,
2804,18.2774,-8.19505,-2.51167,39.4631,363.938,965.713,
2805,18.4926,-9.07575,-2.43243,39.4265,363.67,966.339,
2806,18.7327,-8.60922,-2.41832,39.5089,363.249,967.755,
2807,19.2177,-8.75345,-2.57474,39.4564,362.425,969.085,
2808,19.8371,-8.59337,-2.97454,39.4553,361.527,971.2,
2809,21.213,-8.59431,-3.28924,39.785,360.533,972.556,
2810,22.1614,-8.45263,-3.35446,40.0526,358.896,975.698,
2811,23.2128,-8.51894,-3.44398,39.9344,357.055,978.852,
2812,24.6726,-9.90576,-3.18984,39.902,355.035,981.507,
2813,26.2364,-10.3377,-2.61445,39.8357,352.858,984.737,
2814,27.7147,-9.81359,-2.42402,39.9105,349.65,988.621,
2815,29.2954,-9.62934,-2.17984,39.9528,347.239,992.537,
2816,31.1164,-9.29885,-2.0424,40.0845,344.331,996.313,
2817,32.745,-8.81143,-2.33197,39.3273,341.841,1000.85,
2818,34.3786,-8.36128,-2.80243,38.3208,340.277,1004.06,
2819,36.4487,-7.64907,-2.55445,38.6002,337.944,1006.69,
2820,38.5111,-7.89033,-2.63055,38.3675,335.422,1009.37,
2821,40.1852,-8.1059,-2.61511,38.372,332.293,1012.88,
2822,41.7904,-7.96822,-2.30865,38.8411,329.889,1016.24,
2823,43.3328,-7.24511,-2.18994,38.765,326.501,1019.5,
2824,44.9004,-7.2621,-2.15368,39.3099,323.959,1023.02,
2825,46.5002,-7.03122,-2.1631,39.1489,321.304,1025.96,
2826,48.0543,-6.72731,-1.93831,39.583,318.106,1028.34,
2827,49.4437,-6.8676,-2.36368,39.1321,315.484,1030.87,
2828,50.9528,-6.50235,-2.39547,39.3225,312.917,1033.5,
2829,52.1612,-6.53459,-2.73827,39.2277,310.708,1035.7,
