Stick-right
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
398,21.2884,4.29669,13.4526,251.21,528.834,1014.22,
399,20.913,4.12432,13.6039,251.353,530.151,1015.1,
400,20.7174,4.00117,13.6392,251.26,531.128,1015.88,
401,20.4878,3.72029,13.7919,251.119,532.629,1016.73,
402,20.2659,3.70092,14.0998,251.061,533.954,1017.53,
403,20.2258,3.92575,14.3467,250.769,535.22,1018.01,
404,19.9381,3.75945,14.7186,249.897,536.062,1018.81,
405,19.627,3.52733,15.2427,249.371,537.056,1019.87,
406,19.3652,3.61612,15.5491,249.468,538.047,1021.14,
407,19.0172,3.5842,15.8876,249.237,538.953,1022.68,
408,18.8312,3.64167,16.4234,248.834,539.506,1024.07,
409,18.518,3.66724,16.8097,248.488,540.371,1025.7,
410,18.1204,3.80556,16.8958,248.571,541.528,1027.22,
411,17.8868,3.95667,17.1096,248.336,542.859,1028.85,
412,17.6041,4.10633,17.1844,247.887,543.555,1031.04,
413,17.4884,4.2884,17.3915,247.305,544.086,1032.94,
414,17.2176,4.0559,17.905,247.62,544.83,1034.69,
415,17.172,4.15268,17.9471,247.443,545.708,1036.62,
416,16.7393,4.1311,17.9023,247.383,546.288,1039.29,
417,16.6151,3.90474,18.1107,247.281,546.937,1041.35,
418,16.3304,4.11784,18.0691,246.395,547.435,1043.86,
419,16.309,4.35608,18.3402,246.688,547.659,1046.71,
420,16.2454,4.59904,18.4499,246.46,548.454,1049.23,
421,16.0763,4.50539,18.7073,246.335,549.032,1051.81,
422,15.8796,4.55512,18.748,246.271,549.658,1055,
423,16.0926,4.62294,19.1166,246.236,550.113,1058.07,
424,16.0339,5.41356,18.4603,246.341,550.292,1060.93,
425,16.0553,5.31283,18.6264,246.282,550.319,1063.96,
426,16.0285,5.30857,18.6741,246.083,550.556,1067.65,
427,15.9565,5.30657,18.6041,246.111,550.629,1070.71,
428,16.0352,5.42862,18.6794,245.95,550.667,1074.31,
429,16.296,5.94505,18.4432,245.477,550.377,1077.4,
430,16.5811,6.20072,18.4051,245.68,550.401,1081.26,
431,16.4747,5.88881,18.3387,245.844,550.223,1085.1,
432,16.729,6.17906,18.2163,245.892,549.92,1089.05,
433,17.1484,6.61091,18.3932,245.947,549.658,1092.51,
434,17.5226,6.94295,18.2129,245.547,548.983,1096.33,
435,17.8472,7.21238,17.9051,245.85,548.682,1099.58,
436,18.1134,7.24823,17.69,246.005,547.906,1103.63,
437,18.493,7.22329,17.7704,245.721,547.557,1107.61,
438,18.8685,7.49096,17.4403,245.974,546.772,1111.23,
439,19.1894,7.60772,17.1839,246.407,546.26,1115.48,
440,19.4354,7.37423,17.2393,246.231,544.999,1119.74,
441,19.962,7.53996,17.3213,246.061,544.312,1124.07,
442,20.6389,7.99491,17.2464,245.959,543.443,1127.92,
443,21.2025,8.15359,17.2905,245.553,542.411,1131.9,
444,21.559,8.3345,16.9739,245.638,541.015,1136.12,
