Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
550,24.4714,16.424,-13.6485,42.2477,376.082,920.619,
551,24.0553,15.1858,-13.6968,42.5197,376.162,921.412,
552,23.4247,12.3464,-13.6192,42.7878,376.208,922.705,
553,24.3264,14.3395,-13.8951,42.8585,375.887,924.049,
554,24.8235,14.6031,-13.9712,42.7927,375.687,925.537,
555,22.4136,3.18703,-13.3565,43.0442,375.235,927.459,
556,25.2795,11.901,-13.6923,43.5143,374.393,930.258,
557,24.4515,5.7083,-13.7645,43.9052,373.694,932.69,
558,25.2591,6.65903,-13.4743,43.8028,372.698,935.767,
559,25.9142,4.96117,-13.2837,44.0981,372.01,938.772,
560,24.2025,-6.42752,-13.1698,43.9161,370.986,941.975,
561,27.3568,3.32459,-13.2501,43.8055,369.848,945.492,
562,28.3725,3.21557,-13.061,43.5474,368.985,949.2,
563,27.0018,-7.03387,-12.9655,43.2846,367.868,953.208,
564,28.6824,-5.68303,-12.9538,43.058,366.346,956.824,
565,27.5142,-15.9394,-13.6468,42.7956,365.141,961.078,
566,29.3551,-13.2797,-13.49,42.4086,363.219,965.178,
567,33.0953,-3.5387,-12.9695,42.1455,361.338,968.994,
568,34.3657,-3.82907,-12.8331,41.7785,360.151,973.09,
569,33.591,-12.4386,-12.8268,41.3069,358.569,977.443,
570,32.5937,-22.006,-13.3554,41.1518,356.869,981.379,
571,36.5688,-12.5971,-12.2018,40.6902,354.784,985.172,
572,38.6916,-9.74839,-11.7478,39.9782,353.31,988.994,
573,40.5248,-7.66214,-11.8546,39.0373,351.824,993.16,
574,44.1791,4.9941,-11.2419,39.0292,349.795,996.828,
575,45.1883,1.7637,-10.8195,38.8018,348.05,999.428,
576,45.6039,-2.95569,-10.2277,38.7292,346.037,1002.44,
577,44.5509,-13.2831,-10.5189,38.2226,344.088,1005.79,
578,44.1223,-21.8533,-10.857,37.6082,342.83,1009.17,
579,44.2462,-25.595,-10.961,37.5703,340.794,1012.12,
580,45.7016,-23.1859,-10.3062,37.3531,338.5,1015.41,
581,51.3338,2.35553,-8.97368,36.9287,335.829,1018.64,
582,52.8159,4.65974,-9.13411,35.8625,334.303,1021.62,
583,53.8505,2.93046,-9.40956,34.5875,333.59,1023.77,
584,54.0753,-1.03473,-9.30137,34.3081,332.925,1025.69,
585,53.3639,-9.89083,-9.55143,34.1395,331.364,1027.61,
586,52.6586,-16.1808,-9.5649,33.8657,329.636,1030.12,
587,53.9829,-13.6123,-9.1553,33.697,327.963,1032.77,
588,56.1197,-5.58274,-8.57602,34.081,326.691,1034.18,
589,57.8515,0.883163,-8.24048,34.4435,325.725,1035.34,
590,59.7387,9.06201,-8.39787,34.4591,324.83,1036.83,
591,60.9902,14.7674,-8.68423,34.396,324.024,1038.27,
592,61.301,15.4439,-9.24961,33.7084,323.174,1039.7,
593,59.695,2.51527,-8.85138,33.485,322.341,1040.73,
594,58.5274,-5.6927,-9.29172,33.4391,321.165,1041.91,
595,58.3033,-6.35502,-9.62244,33.3681,320.628,1042.89,
596,58.3094,-8.09167,-9.7708,33.0835,320.204,1043.98,
597,58.3147,-9.90032,-9.98408,32.8112,320.326,1044.71,
598,58.0386,-12.3621,-10.0455,32.148,320.552,1045.06,
599,55.0524,-27.4933,-11.1065,32.0923,320.817,1045.49,
