Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
442,23.4128,-3.51795,-6.74268,9.41345,352.205,963.726,
443,23.1661,-3.20933,-6.74821,9.28119,352.352,963.099,
444,22.8586,-2.99275,-6.74021,8.64601,352.521,962.234,
445,22.3742,-2.60619,-6.91568,8.13293,352.914,961.454,
446,21.9873,-2.55999,-6.99889,8.30497,352.895,961.005,
447,21.9877,-3.10986,-6.72051,8.44378,352.65,960.729,
448,21.6698,-2.87993,-6.66523,8.71835,352.496,960.17,
449,21.4992,-2.7148,-6.77416,8.79227,352.765,959.596,
450,21.0896,-2.49403,-6.88303,8.98159,352.794,958.881,
451,20.9411,-2.56131,-6.97767,9.09687,352.794,958.528,
452,20.8196,-2.90871,-6.6955,8.67017,352.283,958.129,
453,20.8494,-2.88193,-6.7025,8.28058,352.146,958.138,
454,20.9227,-3.03116,-6.65253,7.80017,351.911,958.062,
455,21.1192,-3.26416,-6.35248,7.56648,351.774,957.865,
456,21.2729,-3.23549,-6.13658,7.43637,351.484,957.837,
457,21.3747,-3.13867,-5.94625,7.17622,351.093,957.809,
458,21.4368,-3.05333,-5.74132,7.23567,350.816,957.811,
459,21.4273,-2.4925,-6.11819,7.55647,350.238,957.685,
460,21.4014,-2.18322,-6.62775,7.96342,349.831,957.462,
461,21.2507,-2.05679,-7.13914,8.26419,349.84,957.216,
462,20.8646,-2.17655,-7.3507,8.50743,350.053,957.241,
463,20.6792,-2.36623,-7.57613,9.1651,349.887,957.219,
464,21.1394,-3.42488,-7.25037,8.98404,348.737,957.61,
465,21.5351,-3.69067,-7.08747,8.69035,348.161,957.826,
466,21.9202,-3.85131,-6.83847,8.63156,347.866,958.027,
467,22.1382,-3.73831,-6.61902,8.4864,347.511,957.95,
468,22.2745,-3.49394,-6.53044,8.34375,347.384,957.741,
469,22.3211,-3.21521,-6.57819,8.28592,347.385,957.637,
470,22.6292,-3.31217,-6.4937,8.41442,347.352,957.901,
471,22.8171,-3.35012,-6.51459,8.39523,347.478,957.953,
472,23.1117,-3.08391,-6.89226,8.41058,346.612,957.597,
473,23.228,-2.87484,-7.382,8.62609,346.498,957.655,
474,23.1868,-2.94753,-7.65999,8.95437,346.012,957.572,
475,23.1684,-3.051,-7.94908,9.08576,345.583,957.435,
476,23.0667,-3.41298,-7.82642,8.91895,345.194,957.244,
477,23.0746,-3.6681,-7.69398,8.56062,344.899,957.072,
478,22.7709,-3.84825,-7.12222,8.38104,344.456,956.423,
