Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
421,28.0487,-5.95238,-10.3438,24.1689,483.788,986.885,
422,28.009,-5.83746,-10.4225,23.7696,483.684,986.961,
423,28.0686,-6.03554,-10.282,23.8208,483.392,987.552,
424,28.2673,-6.24452,-10.119,23.6768,482.759,987.912,
425,28.3687,-6.41154,-10.0531,23.5846,482.405,988.094,
426,28.2996,-6.07823,-10.0573,23.4581,482.249,988.217,
427,28.3761,-5.9523,-10.1483,23.1756,482.268,988.466,
428,28.5471,-5.80756,-10.5052,23.0049,482.662,988.807,
429,28.39,-5.58981,-10.5409,22.7824,482.573,988.965,
430,28.2713,-5.44605,-10.5744,22.6421,482.505,989.106,
431,28.3594,-5.74008,-10.6973,22.3424,482.417,989.391,
432,28.2859,-5.89289,-10.672,21.7809,482.435,989.554,
433,28.3772,-6.11404,-10.6405,21.7967,482.51,990.288,
434,28.4749,-6.13466,-10.7514,21.351,482.667,990.585,
435,28.4458,-6.31618,-10.6147,20.9384,482.696,990.888,
436,28.6304,-6.55239,-10.3936,20.4321,482.003,990.863,
437,28.6938,-6.45089,-10.2951,20.0538,481.549,990.831,
438,28.8022,-6.36439,-10.2671,20.0343,481.33,990.917,
439,28.786,-6.36069,-10.2289,20.0405,481.186,990.87,
440,28.7562,-6.17264,-10.2335,20.1034,481.113,990.917,
441,28.7704,-6.08467,-10.2911,20.2656,481.23,991.015,
442,28.8335,-6.16515,-10.2832,19.8606,481.335,991.171,
443,28.8039,-6.06918,-10.3217,19.4854,481.268,991.385,
444,28.7885,-5.97466,-10.3792,19.1193,481.17,991.449,
445,28.7207,-5.99647,-10.3504,18.7619,481.136,991.221,
446,28.7466,-6.08197,-10.295,18.4762,480.977,991.015,
447,28.8473,-6.13725,-10.3279,18.2126,481.027,990.756,
448,28.9398,-6.17253,-10.3666,18.0684,481.071,990.55,
449,28.9372,-6.13989,-10.3814,17.8416,481.12,990.282,
450,28.8666,-6.11971,-10.3215,17.6219,480.989,990.115,
451,28.6506,-5.97798,-10.2467,17.4811,480.993,989.939,
452,28.5761,-5.93809,-10.2143,17.4161,481.002,989.841,
453,28.6176,-6.34482,-9.96911,17.0448,480.587,989.814,
454,28.6964,-6.31905,-10.0058,16.4609,480.372,989.776,
455,28.614,-6.21302,-9.76349,15.6936,480.311,989.572,
456,28.3681,-5.85661,-9.79267,15.1057,480.084,989.311,
457,28.2794,-5.60267,-9.94261,14.6877,479.978,989.023,
458,28.1868,-5.40808,-10.2127,14.3523,479.884,988.674,
459,28.1834,-5.20302,-10.3893,14.1948,479.791,988.375,
460,28.244,-5.11789,-10.5567,14.2027,479.475,988.003,
461,27.9628,-5.40547,-10.4458,14.2156,479.826,987.692,
462,27.6657,-5.46853,-10.3544,14.037,479.71,986.935,
463,27.5097,-5.50127,-10.3483,14.0615,479.638,986.454,
464,27.5259,-5.56489,-10.4538,14.0331,479.5,986.228,
465,27.3683,-5.5121,-10.5196,13.7154,479.257,986.246,
466,27.1886,-5.48898,-10.544,13.0742,479.14,986.256,
467,27.0966,-5.40986,-10.5455,12.4541,479.185,986.122,
468,27.1188,-5.91336,-10.1154,11.7063,479.481,986.124,
469,27.3063,-6.01389,-9.94906,11.0498,479.607,986.161,
470,27.3699,-5.99179,-9.71642,10.2753,479.318,985.758,
471,27.4835,-5.85646,-9.64938,9.86056,478.57,985.187,
472,27.3807,-5.68547,-9.63653,9.60902,478.349,984.62,
473,27.1258,-5.22464,-9.78082,9.72632,478.303,984.163,
474,27.3365,-4.89627,-10.1725,9.6046,478.399,983.919,
475,27.2457,-4.95625,-10.4725,9.03861,478.463,983.043,
476,27.1067,-5.1016,-10.6439,8.84914,478.414,982.453,
477,26.8639,-5.43452,-10.3561,9.22942,478.141,981.994,
478,26.8911,-5.72602,-10.101,9.60199,478.001,981.53,
479,26.9405,-6.07842,-9.8943,9.5879,477.655,981.432,
480,26.9323,-5.7885,-9.83236,9.56689,477.583,981.431,
481,26.9395,-5.66875,-9.72399,9.28869,477.664,981.455,
482,26.567,-5.1166,-9.81337,9.00975,477.601,980.882,
483,26.3105,-4.81509,-9.8096,8.62799,477.495,980.548,
484,26.293,-5.00937,-9.78904,8.03654,477.383,980.297,
485,26.3216,-5.09706,-9.82467,7.85328,477.22,979.923,
486,26.3745,-5.22998,-9.78542,7.93076,477.121,979.749,
487,26.2287,-5.11659,-9.73821,7.97973,476.924,979.644,
488,26.3894,-5.44294,-9.52851,7.7618,476.336,979.389,
489,26.4845,-5.43565,-9.42395,7.60965,476.074,979.329,
490,26.6441,-5.70787,-9.35182,7.18564,476.197,978.976,
491,26.6908,-5.23786,-9.62709,6.21772,476.328,978.471,
492,26.7098,-5.37809,-9.43167,6.35081,476.105,978.171,
493,26.63,-5.14212,-9.47884,6.21674,475.833,977.575,
494,26.6445,-5.00629,-9.57446,6.44256,475.418,977.257,
495,26.3375,-4.81424,-9.60835,6.55622,475.172,976.642,
496,26.0155,-4.63629,-9.6888,6.69454,474.765,975.978,
497,25.8848,-4.45716,-9.73641,6.57997,474.487,975.581,
498,25.7305,-4.44424,-9.9913,6.43353,474.589,975.13,
499,25.5807,-4.72913,-9.91004,6.26906,474.444,974.686,
500,25.5506,-4.82993,-9.8534,6.15845,474.525,974.405,
501,25.6229,-5.2681,-9.51003,5.85214,474.753,974.475,
502,25.7858,-5.4164,-9.26066,5.68602,475.002,974.607,
503,25.8005,-5.27641,-9.06865,4.9318,475.153,974.045,
504,25.6801,-4.87994,-9.10421,4.42653,474.971,973.637,
505,25.3802,-4.50328,-9.15635,4.12909,474.988,973.086,
506,25.2575,-4.21928,-9.49329,4.21539,474.52,972.644,
507,25.0756,-3.88423,-10.0777,4.31741,473.997,971.953,
508,24.8203,-4.25642,-10.0423,5.13301,474.009,971.408,
509,24.8683,-4.68385,-9.89996,5.67697,473.775,971.113,
510,24.9571,-5.32559,-9.61902,5.84712,473.64,970.688,
