Stick-right
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
457,64.4213,28.1342,15.915,233.073,257.205,1398.82,
458,64.7636,28.5357,15.1874,233.293,256.772,1399.92,
459,64.9219,28.7825,14.0349,234.046,255.929,1400.86,
460,64.9843,28.6328,13.3,235.279,255.148,1402.54,
461,65.2874,28.4745,12.333,235.996,254.96,1403.54,
462,65.918,28.2866,10.9539,236.525,254.174,1404.73,
463,66.2538,27.7868,10.3018,237.181,254.027,1405.62,
464,66.5433,27.2243,9.90159,237.65,253.58,1406.21,
465,66.8592,26.6609,9.25589,237.789,252.645,1407.35,
466,66.8611,25.9333,8.83511,237.921,251.639,1408.61,
467,67.4036,25.3997,8.90111,237.9,251.036,1409.72,
468,67.9882,24.9909,9.23928,237.471,250.221,1410.51,
469,68.4897,24.6907,9.19334,237.346,250.03,1411.39,
470,68.8419,24.4066,9.63451,237.398,249.054,1412.38,
471,69.1304,24.249,9.95692,237.618,247.651,1413.13,
472,69.1917,24.1962,10.3242,236.999,246.44,1413.36,
473,69.3159,24.1791,10.728,236.508,244.901,1414.48,
474,69.6429,24.3131,10.8192,236.077,244.214,1415.42,
475,69.881,24.3631,11.1209,235.815,243.464,1416.47,
476,70.1918,24.5854,10.9223,236.044,242.664,1417.06,
477,70.0579,24.5955,11.1424,236.426,242.287,1418.05,
478,70.3,24.7877,11.424,236.329,242.173,1418.52,
479,70.552,24.9534,11.1708,236.233,241.374,1419.37,
480,70.7639,25.1532,10.9407,236.176,241.098,1420.03,
481,71.4223,25.4783,10.6105,236.539,240.571,1420.87,
482,71.3654,25.4574,10.6836,236.997,240.071,1421.51,
483,71.3912,25.5129,10.5801,237.041,239.478,1421.57,
484,71.743,25.6581,10.1247,237.163,239.289,1422.09,
485,71.9373,25.6544,9.59596,237.004,238.719,1422.81,
486,71.9704,25.6534,9.46751,237.101,238.44,1423.72,
487,72.2306,25.5958,9.44955,237.501,238.5,1424.21,
488,72.4185,25.4373,8.45031,238.21,238.423,1424.89,
489,72.4259,25.1164,8.27166,238.565,238.02,1425.42,
490,72.4584,24.8086,8.25225,238.606,237.822,1425.51,
491,72.5328,24.5399,8.24879,238.345,237.588,1425.98,
492,72.7794,24.5783,8.13981,238.369,236.998,1426.53,
493,72.9248,24.3537,8.13159,238.244,236.419,1426.86,
494,73.1259,24.1799,8.31061,238.491,236.127,1427.39,
