Stick-left
Frame,Root<a-X>,Root<a-Y>,Root<a-Z>,Root<t-X>,Root<t-Y>,Root<t-Z>,
459,24.2762,-7.08165,-16.2592,47.9611,477.743,1047.89,
460,24.2526,-7.45922,-16.2279,47.7869,478.247,1049.27,
461,24.4456,-7.58114,-16.6271,47.76,477.788,1050.46,
462,24.6766,-8.00876,-16.7215,46.9835,477.424,1053.18,
463,25.3583,-8.50816,-17.1581,47.0844,476.536,1055.51,
464,25.9698,-9.23383,-17.0502,46.6241,475.705,1058.35,
465,26.8787,-9.94848,-16.9695,46.021,474.739,1061.98,
466,28.2124,-10.4209,-16.7147,45.1348,473.301,1065.23,
467,29.6861,-10.8835,-16.7831,44.6431,471.596,1068.44,
468,30.7478,-11.5907,-16.6075,44.3544,469.732,1071.66,
469,31.8884,-12.1772,-16.4868,43.8969,468.027,1075.04,
470,33.4997,-12.5101,-16.6155,43.279,466.679,1078.72,
471,34.6362,-13.0505,-16.6823,43.0473,464.78,1082.1,
472,36.2904,-13.6598,-16.3081,42.6543,463.024,1085.29,
473,37.753,-14.2835,-16.4745,41.7832,460.485,1088.83,
474,39.2292,-14.7653,-16.1097,40.8386,458.515,1092.67,
475,41.0636,-15.3847,-15.7986,40.7219,456.178,1095.16,
476,42.738,-15.8816,-15.5863,40.0631,454.183,1097.8,
477,44.1525,-16.4838,-15.7349,39.1833,452.235,1100.21,
478,45.7573,-17.1366,-15.4935,38.7846,449.961,1102.14,
479,47.1002,-17.7629,-15.2609,38.8069,448.001,1104.48,
480,48.5412,-18.4086,-14.9145,38.7361,445.436,1106.41,
481,49.8978,-18.8642,-14.9404,38.1314,443.828,1108.64,
482,51.2052,-19.4208,-14.9345,37.3494,442.022,1110.9,
483,52.5501,-20.0492,-15.111,36.287,440.681,1112.75,
484,53.4056,-20.5739,-14.957,35.3371,438.517,1114.48,
485,54.6737,-21.3135,-14.5759,34.9538,436.841,1115.89,
486,55.5121,-21.637,-14.6244,34.7721,435.213,1116.57,
487,56.5047,-22.1469,-14.3501,33.9041,433.771,1117.06,
488,57.3816,-22.5257,-14.1351,33.3373,432.576,1118.16,
489,58.282,-22.9077,-14.0058,32.8734,431.297,1118.87,
490,58.7346,-23.0632,-13.8938,32.7861,430.69,1119.14,
491,59.2529,-23.2811,-13.901,32.6038,430.501,1119.5,
492,59.7059,-23.5015,-13.8123,32.4642,430.329,1119.69,
493,60.1792,-23.6738,-13.8944,32.1036,429.699,1118.78,
494,60.4742,-23.8435,-13.8035,31.807,429.715,1118.43,
495,60.7993,-24.0286,-13.666,32.0626,430.048,1117.94,
496,60.88,-24.0592,-13.6635,31.7191,430.574,1117.14,
497,61.0715,-24.1387,-13.2849,31.423,431.282,1116.07,
498,61.2087,-24.0648,-13.6192,30.633,431.82,1114.65,
499,61.0481,-24.0026,-14.1601,29.9694,432.53,1112.61,
500,60.6646,-23.9825,-14.5438,30.103,433.568,1111.17,
501,60.4945,-24.1411,-14.3299,30.0739,434.436,1109.38,
502,59.8677,-23.9187,-14.4507,29.7344,436.208,1108.18,
503,59.3313,-23.7331,-14.5866,29.7221,437.929,1106.47,
504,58.8424,-23.5728,-14.4626,29.7362,439.753,1104.15,
505,58.5292,-23.4153,-14.3403,30.2171,441.331,1102.29,
506,57.9534,-23.0355,-14.6446,30.3193,442.669,1099.08,
